subject,verb,score,modality,test,trial_order,session,type,cloze,wmc,prod_pre,rec_pre
8,display,0,FTF,priming1,3,session1,prime,23,92,1,4
8,vacuum,0,FTF,priming2,1,session2,prime,23,92,1,4
8,fly,0,FTF,priming2,16,session2,non-prime,23,92,1,4
8,grow,0,FTF,priming1,2,session1,non-prime,23,92,1,4
8,buy,0,FTF,priming1,4,session1,non-prime,23,92,1,4
8,sing,0,FTF,priming1,7,session1,prime,23,92,1,4
8,pet,0,FTF,priming1,12,session1,non-prime,23,92,1,4
8,need,0,FTF,priming1,14,session1,non-prime,23,92,1,4
8,cut,0,FTF,priming1,15,session1,prime,23,92,1,4
8,push,0,FTF,priming1,16,session1,non-prime,23,92,1,4
8,read,0,FTF,priming1,18,session1,non-prime,23,92,1,4
8,send,0,FTF,priming1,20,session1,non-prime,23,92,1,4
8,wear,0,FTF,priming1,22,session1,non-prime,23,92,1,4
8,turn,0,FTF,priming1,28,session1,non-prime,23,92,1,4
8,sprinkle,0,FTF,priming1,30,session1,non-prime,23,92,1,4
8,swipe,0,FTF,priming1,34,session1,non-prime,23,92,1,4
8,catch,0,FTF,priming2,6,session2,non-prime,23,92,1,4
8,polish,0,FTF,priming2,8,session2,non-prime,23,92,1,4
8,peel,0,FTF,priming2,12,session2,non-prime,23,92,1,4
8,lift,0,FTF,priming2,14,session2,non-prime,23,92,1,4
8,drink,0,FTF,priming2,18,session2,non-prime,23,92,1,4
8,decorate,0,FTF,priming2,20,session2,non-prime,23,92,1,4
8,cross,0,FTF,priming2,22,session2,non-prime,23,92,1,4
8,move,0,FTF,priming2,24,session2,non-prime,23,92,1,4
8,have,0,FTF,priming2,27,session2,prime,23,92,1,4
8,hit,0,FTF,priming2,28,session2,non-prime,23,92,1,4
8,raise,0,FTF,priming2,30,session2,non-prime,23,92,1,4
8,ride,0,FTF,priming2,34,session2,non-prime,23,92,1,4
8,hang,0,FTF,priming1,1,session1,prime,23,92,1,4
8,select,0,FTF,priming1,5,session1,prime,23,92,1,4
8,brush,0,FTF,priming1,8,session1,non-prime,23,92,1,4
8,organize,0,FTF,priming1,9,session1,prime,23,92,1,4
8,burn,0,FTF,priming1,10,session1,non-prime,23,92,1,4
8,stack,0,FTF,priming1,11,session1,prime,23,92,1,4
8,toast,0,FTF,priming1,13,session1,prime,23,92,1,4
8,boil,0,FTF,priming1,17,session1,prime,23,92,1,4
8,store,0,FTF,priming1,19,session1,prime,23,92,1,4
8,watch,0,FTF,priming1,21,session1,prime,23,92,1,4
8,pour,0,FTF,priming1,25,session1,prime,23,92,1,4
8,insert,0,FTF,priming1,26,session1,non-prime,23,92,1,4
8,measure,0,FTF,priming1,27,session1,prime,23,92,1,4
8,mix,0,FTF,priming1,29,session1,prime,23,92,1,4
8,cook,0,FTF,priming1,31,session1,prime,23,92,1,4
8,wipe,0,FTF,priming1,35,session1,prime,23,92,1,4
8,keep,0,FTF,priming1,36,session1,non-prime,23,92,1,4
8,carry,0,FTF,priming2,4,session2,non-prime,23,92,1,4
8,print,0,FTF,priming2,7,session2,prime,23,92,1,4
8,post,0,FTF,priming2,9,session2,prime,23,92,1,4
8,clean,0,FTF,priming2,11,session2,prime,23,92,1,4
8,choose,0,FTF,priming2,13,session2,prime,23,92,1,4
8,bake,0,FTF,priming2,15,session2,prime,23,92,1,4
8,wash,0,FTF,priming2,17,session2,prime,23,92,1,4
8,type,0,FTF,priming2,19,session2,prime,23,92,1,4
8,pick,0,FTF,priming2,21,session2,prime,23,92,1,4
8,staple,0,FTF,priming2,23,session2,prime,23,92,1,4
8,deposit,0,FTF,priming2,25,session2,prime,23,92,1,4
8,take,0,FTF,priming2,29,session2,prime,23,92,1,4
8,park,0,FTF,priming2,31,session2,prime,23,92,1,4
8,follow,0,FTF,priming2,32,session2,non-prime,23,92,1,4
8,fill,0,FTF,priming2,35,session2,prime,23,92,1,4
8,use,0,FTF,priming1,6,session1,non-prime,23,92,1,4
8,show,0,FTF,priming1,32,session1,non-prime,23,92,1,4
8,put,1,FTF,priming1,33,session1,prime,23,92,1,4
8,bring,1,FTF,priming2,2,session2,non-prime,23,92,1,4
8,perform,1,FTF,priming2,5,session2,prime,23,92,1,4
8,stretch,1,FTF,priming2,33,session2,prime,23,92,1,4
8,drink,1,FTF,priming1,23,session1,prime,23,92,1,4
8,shake,1,FTF,priming1,24,session1,non-prime,23,92,1,4
8,drive,1,FTF,priming2,10,session2,non-prime,23,92,1,4
8,rake,1,FTF,priming2,26,session2,non-prime,23,92,1,4
8,pass,1,FTF,priming2,36,session2,non-prime,23,92,1,4
8,study,1,FTF,priming2,3,session2,prime,23,92,1,4
9,hang,0,FTF,priming1,1,session1,prime,31,81,0,0
9,grow,0,FTF,priming1,2,session1,non-prime,31,81,0,0
9,display,0,FTF,priming1,3,session1,prime,31,81,0,0
9,buy,0,FTF,priming1,4,session1,non-prime,31,81,0,0
9,select,0,FTF,priming1,5,session1,prime,31,81,0,0
9,use,0,FTF,priming1,6,session1,non-prime,31,81,0,0
9,sing,0,FTF,priming1,7,session1,prime,31,81,0,0
9,brush,0,FTF,priming1,8,session1,non-prime,31,81,0,0
9,organize,0,FTF,priming1,9,session1,prime,31,81,0,0
9,burn,0,FTF,priming1,10,session1,non-prime,31,81,0,0
9,stack,0,FTF,priming1,11,session1,prime,31,81,0,0
9,pet,0,FTF,priming1,12,session1,non-prime,31,81,0,0
9,toast,0,FTF,priming1,13,session1,prime,31,81,0,0
9,need,0,FTF,priming1,14,session1,non-prime,31,81,0,0
9,cut,0,FTF,priming1,15,session1,prime,31,81,0,0
9,push,0,FTF,priming1,16,session1,non-prime,31,81,0,0
9,boil,0,FTF,priming1,17,session1,prime,31,81,0,0
9,read,0,FTF,priming1,18,session1,non-prime,31,81,0,0
9,store,0,FTF,priming1,19,session1,prime,31,81,0,0
9,send,0,FTF,priming1,20,session1,non-prime,31,81,0,0
9,watch,0,FTF,priming1,21,session1,prime,31,81,0,0
9,wear,0,FTF,priming1,22,session1,non-prime,31,81,0,0
9,drink,0,FTF,priming1,23,session1,prime,31,81,0,0
9,shake,0,FTF,priming1,24,session1,non-prime,31,81,0,0
9,pour,0,FTF,priming1,25,session1,prime,31,81,0,0
9,insert,0,FTF,priming1,26,session1,non-prime,31,81,0,0
9,measure,0,FTF,priming1,27,session1,prime,31,81,0,0
9,turn,0,FTF,priming1,28,session1,non-prime,31,81,0,0
9,mix,0,FTF,priming1,29,session1,prime,31,81,0,0
9,sprinkle,0,FTF,priming1,30,session1,non-prime,31,81,0,0
9,cook,0,FTF,priming1,31,session1,prime,31,81,0,0
9,show,0,FTF,priming1,32,session1,non-prime,31,81,0,0
9,put,0,FTF,priming1,33,session1,prime,31,81,0,0
9,swipe,0,FTF,priming1,34,session1,non-prime,31,81,0,0
9,wipe,0,FTF,priming1,35,session1,prime,31,81,0,0
9,keep,0,FTF,priming1,36,session1,non-prime,31,81,0,0
9,vacuum,0,FTF,priming2,1,session2,prime,31,81,0,0
9,bring,0,FTF,priming2,2,session2,non-prime,31,81,0,0
9,study,0,FTF,priming2,3,session2,prime,31,81,0,0
9,carry,0,FTF,priming2,4,session2,non-prime,31,81,0,0
9,perform,0,FTF,priming2,5,session2,prime,31,81,0,0
9,catch,0,FTF,priming2,6,session2,non-prime,31,81,0,0
9,print,0,FTF,priming2,7,session2,prime,31,81,0,0
9,polish,0,FTF,priming2,8,session2,non-prime,31,81,0,0
9,post,0,FTF,priming2,9,session2,prime,31,81,0,0
9,drive,0,FTF,priming2,10,session2,non-prime,31,81,0,0
9,clean,0,FTF,priming2,11,session2,prime,31,81,0,0
9,choose,0,FTF,priming2,13,session2,prime,31,81,0,0
9,lift,0,FTF,priming2,14,session2,non-prime,31,81,0,0
9,fly,0,FTF,priming2,16,session2,non-prime,31,81,0,0
9,wash,0,FTF,priming2,17,session2,prime,31,81,0,0
9,drink,0,FTF,priming2,18,session2,non-prime,31,81,0,0
9,type,0,FTF,priming2,19,session2,prime,31,81,0,0
9,staple,0,FTF,priming2,23,session2,prime,31,81,0,0
9,deposit,0,FTF,priming2,25,session2,prime,31,81,0,0
9,take,0,FTF,priming2,29,session2,prime,31,81,0,0
9,raise,0,FTF,priming2,30,session2,non-prime,31,81,0,0
9,follow,0,FTF,priming2,32,session2,non-prime,31,81,0,0
9,stretch,0,FTF,priming2,33,session2,prime,31,81,0,0
9,ride,0,FTF,priming2,34,session2,non-prime,31,81,0,0
9,pass,0,FTF,priming2,36,session2,non-prime,31,81,0,0
9,peel,0,FTF,priming2,12,session2,non-prime,31,81,0,0
9,decorate,0,FTF,priming2,20,session2,non-prime,31,81,0,0
9,move,0,FTF,priming2,24,session2,non-prime,31,81,0,0
9,rake,0,FTF,priming2,26,session2,non-prime,31,81,0,0
9,have,0,FTF,priming2,27,session2,prime,31,81,0,0
9,hit,0,FTF,priming2,28,session2,non-prime,31,81,0,0
9,bake,0,FTF,priming2,15,session2,prime,31,81,0,0
9,pick,0,FTF,priming2,21,session2,prime,31,81,0,0
9,cross,0,FTF,priming2,22,session2,non-prime,31,81,0,0
9,park,0,FTF,priming2,31,session2,prime,31,81,0,0
9,fill,0,FTF,priming2,35,session2,prime,31,81,0,0
10,keep,0,FTF,priming1,36,session1,non-prime,30,79,3,6
10,perform,0,FTF,priming2,5,session2,prime,30,79,3,6
10,fly,0,FTF,priming2,16,session2,non-prime,30,79,3,6
10,grow,0,FTF,priming1,2,session1,non-prime,30,79,3,6
10,display,0,FTF,priming1,3,session1,prime,30,79,3,6
10,pet,0,FTF,priming1,12,session1,non-prime,30,79,3,6
10,toast,0,FTF,priming1,13,session1,prime,30,79,3,6
10,insert,0,FTF,priming1,26,session1,non-prime,30,79,3,6
10,vacuum,0,FTF,priming2,1,session2,prime,30,79,3,6
10,clean,0,FTF,priming2,11,session2,prime,30,79,3,6
10,peel,0,FTF,priming2,12,session2,non-prime,30,79,3,6
10,wash,0,FTF,priming2,17,session2,prime,30,79,3,6
10,type,0,FTF,priming2,19,session2,prime,30,79,3,6
10,cross,0,FTF,priming2,22,session2,non-prime,30,79,3,6
10,buy,0,FTF,priming1,4,session1,non-prime,30,79,3,6
10,use,0,FTF,priming1,6,session1,non-prime,30,79,3,6
10,brush,0,FTF,priming1,8,session1,non-prime,30,79,3,6
10,burn,0,FTF,priming1,10,session1,non-prime,30,79,3,6
10,need,0,FTF,priming1,14,session1,non-prime,30,79,3,6
10,push,0,FTF,priming1,16,session1,non-prime,30,79,3,6
10,boil,0,FTF,priming1,17,session1,prime,30,79,3,6
10,read,0,FTF,priming1,18,session1,non-prime,30,79,3,6
10,wear,0,FTF,priming1,22,session1,non-prime,30,79,3,6
10,turn,0,FTF,priming1,28,session1,non-prime,30,79,3,6
10,sprinkle,0,FTF,priming1,30,session1,non-prime,30,79,3,6
10,cook,0,FTF,priming1,31,session1,prime,30,79,3,6
10,show,0,FTF,priming1,32,session1,non-prime,30,79,3,6
10,catch,0,FTF,priming2,6,session2,non-prime,30,79,3,6
10,print,0,FTF,priming2,7,session2,prime,30,79,3,6
10,polish,0,FTF,priming2,8,session2,non-prime,30,79,3,6
10,drive,0,FTF,priming2,10,session2,non-prime,30,79,3,6
10,drink,0,FTF,priming2,18,session2,non-prime,30,79,3,6
10,decorate,0,FTF,priming2,20,session2,non-prime,30,79,3,6
10,staple,0,FTF,priming2,23,session2,prime,30,79,3,6
10,move,0,FTF,priming2,24,session2,non-prime,30,79,3,6
10,rake,0,FTF,priming2,26,session2,non-prime,30,79,3,6
10,have,0,FTF,priming2,27,session2,prime,30,79,3,6
10,hit,0,FTF,priming2,28,session2,non-prime,30,79,3,6
10,raise,0,FTF,priming2,30,session2,non-prime,30,79,3,6
10,follow,0,FTF,priming2,32,session2,non-prime,30,79,3,6
10,ride,0,FTF,priming2,34,session2,non-prime,30,79,3,6
10,pass,0,FTF,priming2,36,session2,non-prime,30,79,3,6
10,hang,0,FTF,priming1,1,session1,prime,30,79,3,6
10,select,0,FTF,priming1,5,session1,prime,30,79,3,6
10,organize,0,FTF,priming1,9,session1,prime,30,79,3,6
10,stack,0,FTF,priming1,11,session1,prime,30,79,3,6
10,cut,0,FTF,priming1,15,session1,prime,30,79,3,6
10,store,0,FTF,priming1,19,session1,prime,30,79,3,6
10,watch,0,FTF,priming1,21,session1,prime,30,79,3,6
10,shake,0,FTF,priming1,24,session1,non-prime,30,79,3,6
10,measure,0,FTF,priming1,27,session1,prime,30,79,3,6
10,wipe,0,FTF,priming1,35,session1,prime,30,79,3,6
10,post,0,FTF,priming2,9,session2,prime,30,79,3,6
10,choose,0,FTF,priming2,13,session2,prime,30,79,3,6
10,bake,0,FTF,priming2,15,session2,prime,30,79,3,6
10,pick,0,FTF,priming2,21,session2,prime,30,79,3,6
10,deposit,0,FTF,priming2,25,session2,prime,30,79,3,6
10,fill,0,FTF,priming2,35,session2,prime,30,79,3,6
10,send,0,FTF,priming1,20,session1,non-prime,30,79,3,6
10,drink,0,FTF,priming1,23,session1,prime,30,79,3,6
10,pour,0,FTF,priming1,25,session1,prime,30,79,3,6
10,swipe,0,FTF,priming1,34,session1,non-prime,30,79,3,6
10,study,0,FTF,priming2,3,session2,prime,30,79,3,6
10,sing,1,FTF,priming1,7,session1,prime,30,79,3,6
10,carry,1,FTF,priming2,4,session2,non-prime,30,79,3,6
10,take,1,FTF,priming2,29,session2,prime,30,79,3,6
10,park,1,FTF,priming2,31,session2,prime,30,79,3,6
10,mix,1,FTF,priming1,29,session1,prime,30,79,3,6
10,stretch,1,FTF,priming2,33,session2,prime,30,79,3,6
10,bring,1,FTF,priming2,2,session2,non-prime,30,79,3,6
10,lift,1,FTF,priming2,14,session2,non-prime,30,79,3,6
10,put,1,FTF,priming1,33,session1,prime,30,79,3,6
11,hang,0,FTF,priming1,1,session1,prime,31,81,2,6
11,pet,0,FTF,priming1,12,session1,non-prime,31,81,2,6
11,mix,0,FTF,priming1,29,session1,prime,31,81,2,6
11,bring,0,FTF,priming2,2,session2,non-prime,31,81,2,6
11,grow,0,FTF,priming1,2,session1,non-prime,31,81,2,6
11,buy,0,FTF,priming1,4,session1,non-prime,31,81,2,6
11,use,0,FTF,priming1,6,session1,non-prime,31,81,2,6
11,burn,0,FTF,priming1,10,session1,non-prime,31,81,2,6
11,need,0,FTF,priming1,14,session1,non-prime,31,81,2,6
11,push,0,FTF,priming1,16,session1,non-prime,31,81,2,6
11,read,0,FTF,priming1,18,session1,non-prime,31,81,2,6
11,send,0,FTF,priming1,20,session1,non-prime,31,81,2,6
11,wear,0,FTF,priming1,22,session1,non-prime,31,81,2,6
11,insert,0,FTF,priming1,26,session1,non-prime,31,81,2,6
11,turn,0,FTF,priming1,28,session1,non-prime,31,81,2,6
11,sprinkle,0,FTF,priming1,30,session1,non-prime,31,81,2,6
11,show,0,FTF,priming1,32,session1,non-prime,31,81,2,6
11,swipe,0,FTF,priming1,34,session1,non-prime,31,81,2,6
11,wipe,0,FTF,priming1,35,session1,prime,31,81,2,6
11,catch,0,FTF,priming2,6,session2,non-prime,31,81,2,6
11,drive,0,FTF,priming2,10,session2,non-prime,31,81,2,6
11,peel,0,FTF,priming2,12,session2,non-prime,31,81,2,6
11,lift,0,FTF,priming2,14,session2,non-prime,31,81,2,6
11,fly,0,FTF,priming2,16,session2,non-prime,31,81,2,6
11,drink,0,FTF,priming2,18,session2,non-prime,31,81,2,6
11,type,0,FTF,priming2,19,session2,prime,31,81,2,6
11,decorate,0,FTF,priming2,20,session2,non-prime,31,81,2,6
11,cross,0,FTF,priming2,22,session2,non-prime,31,81,2,6
11,move,0,FTF,priming2,24,session2,non-prime,31,81,2,6
11,rake,0,FTF,priming2,26,session2,non-prime,31,81,2,6
11,have,0,FTF,priming2,27,session2,prime,31,81,2,6
11,hit,0,FTF,priming2,28,session2,non-prime,31,81,2,6
11,raise,0,FTF,priming2,30,session2,non-prime,31,81,2,6
11,follow,0,FTF,priming2,32,session2,non-prime,31,81,2,6
11,ride,0,FTF,priming2,34,session2,non-prime,31,81,2,6
11,pass,0,FTF,priming2,36,session2,non-prime,31,81,2,6
11,perform,0,FTF,priming2,5,session2,prime,31,81,2,6
11,display,0,FTF,priming1,3,session1,prime,31,81,2,6
11,select,0,FTF,priming1,5,session1,prime,31,81,2,6
11,brush,0,FTF,priming1,8,session1,non-prime,31,81,2,6
11,organize,0,FTF,priming1,9,session1,prime,31,81,2,6
11,stack,0,FTF,priming1,11,session1,prime,31,81,2,6
11,toast,0,FTF,priming1,13,session1,prime,31,81,2,6
11,cut,0,FTF,priming1,15,session1,prime,31,81,2,6
11,boil,0,FTF,priming1,17,session1,prime,31,81,2,6
11,store,0,FTF,priming1,19,session1,prime,31,81,2,6
11,watch,0,FTF,priming1,21,session1,prime,31,81,2,6
11,drink,0,FTF,priming1,23,session1,prime,31,81,2,6
11,shake,0,FTF,priming1,24,session1,non-prime,31,81,2,6
11,pour,0,FTF,priming1,25,session1,prime,31,81,2,6
11,measure,0,FTF,priming1,27,session1,prime,31,81,2,6
11,put,0,FTF,priming1,33,session1,prime,31,81,2,6
11,keep,0,FTF,priming1,36,session1,non-prime,31,81,2,6
11,vacuum,0,FTF,priming2,1,session2,prime,31,81,2,6
11,study,0,FTF,priming2,3,session2,prime,31,81,2,6
11,carry,0,FTF,priming2,4,session2,non-prime,31,81,2,6
11,print,0,FTF,priming2,7,session2,prime,31,81,2,6
11,polish,0,FTF,priming2,8,session2,non-prime,31,81,2,6
11,post,0,FTF,priming2,9,session2,prime,31,81,2,6
11,clean,0,FTF,priming2,11,session2,prime,31,81,2,6
11,choose,0,FTF,priming2,13,session2,prime,31,81,2,6
11,wash,0,FTF,priming2,17,session2,prime,31,81,2,6
11,pick,0,FTF,priming2,21,session2,prime,31,81,2,6
11,cook,1,FTF,priming1,31,session1,prime,31,81,2,6
11,sing,1,FTF,priming1,7,session1,prime,31,81,2,6
11,bake,1,FTF,priming2,15,session2,prime,31,81,2,6
11,staple,1,FTF,priming2,23,session2,prime,31,81,2,6
11,deposit,1,FTF,priming2,25,session2,prime,31,81,2,6
11,take,1,FTF,priming2,29,session2,prime,31,81,2,6
11,park,1,FTF,priming2,31,session2,prime,31,81,2,6
11,stretch,1,FTF,priming2,33,session2,prime,31,81,2,6
11,fill,1,FTF,priming2,35,session2,prime,31,81,2,6
12,vacuum,0,FTF,priming2,1,session1,prime,35,84,0,5
12,organize,0,FTF,priming1,9,session2,prime,35,84,0,5
12,cut,0,FTF,priming1,15,session2,prime,35,84,0,5
12,show,0,FTF,priming1,32,session2,non-prime,35,84,0,5
12,swipe,0,FTF,priming1,34,session2,non-prime,35,84,0,5
12,wipe,0,FTF,priming1,35,session2,prime,35,84,0,5
12,keep,0,FTF,priming1,36,session2,non-prime,35,84,0,5
12,carry,0,FTF,priming2,4,session1,non-prime,35,84,0,5
12,perform,0,FTF,priming2,5,session1,prime,35,84,0,5
12,catch,0,FTF,priming2,6,session1,non-prime,35,84,0,5
12,print,0,FTF,priming2,7,session1,prime,35,84,0,5
12,polish,0,FTF,priming2,8,session1,non-prime,35,84,0,5
12,post,0,FTF,priming2,9,session1,prime,35,84,0,5
12,clean,0,FTF,priming2,11,session1,prime,35,84,0,5
12,peel,0,FTF,priming2,12,session1,non-prime,35,84,0,5
12,choose,0,FTF,priming2,13,session1,prime,35,84,0,5
12,bake,0,FTF,priming2,15,session1,prime,35,84,0,5
12,staple,0,FTF,priming2,23,session1,prime,35,84,0,5
12,raise,0,FTF,priming2,30,session1,non-prime,35,84,0,5
12,grow,0,FTF,priming1,2,session2,non-prime,35,84,0,5
12,buy,0,FTF,priming1,4,session2,non-prime,35,84,0,5
12,use,0,FTF,priming1,6,session2,non-prime,35,84,0,5
12,pet,0,FTF,priming1,12,session2,non-prime,35,84,0,5
12,need,0,FTF,priming1,14,session2,non-prime,35,84,0,5
12,push,0,FTF,priming1,16,session2,non-prime,35,84,0,5
12,boil,0,FTF,priming1,17,session2,prime,35,84,0,5
12,read,0,FTF,priming1,18,session2,non-prime,35,84,0,5
12,wear,0,FTF,priming1,22,session2,non-prime,35,84,0,5
12,shake,0,FTF,priming1,24,session2,non-prime,35,84,0,5
12,insert,0,FTF,priming1,26,session2,non-prime,35,84,0,5
12,turn,0,FTF,priming1,28,session2,non-prime,35,84,0,5
12,mix,0,FTF,priming1,29,session2,prime,35,84,0,5
12,sprinkle,0,FTF,priming1,30,session2,non-prime,35,84,0,5
12,bring,0,FTF,priming2,2,session1,non-prime,35,84,0,5
12,drive,0,FTF,priming2,10,session1,non-prime,35,84,0,5
12,lift,0,FTF,priming2,14,session1,non-prime,35,84,0,5
12,fly,0,FTF,priming2,16,session1,non-prime,35,84,0,5
12,drink,0,FTF,priming2,18,session1,non-prime,35,84,0,5
12,decorate,0,FTF,priming2,20,session1,non-prime,35,84,0,5
12,rake,0,FTF,priming2,26,session1,non-prime,35,84,0,5
12,hit,0,FTF,priming2,28,session1,non-prime,35,84,0,5
12,follow,0,FTF,priming2,32,session1,non-prime,35,84,0,5
12,ride,0,FTF,priming2,34,session1,non-prime,35,84,0,5
12,pass,0,FTF,priming2,36,session1,non-prime,35,84,0,5
12,hang,0,FTF,priming1,1,session2,prime,35,84,0,5
12,display,0,FTF,priming1,3,session2,prime,35,84,0,5
12,burn,0,FTF,priming1,10,session2,non-prime,35,84,0,5
12,stack,0,FTF,priming1,11,session2,prime,35,84,0,5
12,send,0,FTF,priming1,20,session2,non-prime,35,84,0,5
12,watch,0,FTF,priming1,21,session2,prime,35,84,0,5
12,drink,0,FTF,priming1,23,session2,prime,35,84,0,5
12,pour,0,FTF,priming1,25,session2,prime,35,84,0,5
12,measure,0,FTF,priming1,27,session2,prime,35,84,0,5
12,cook,0,FTF,priming1,31,session2,prime,35,84,0,5
12,study,0,FTF,priming2,3,session1,prime,35,84,0,5
12,wash,0,FTF,priming2,17,session1,prime,35,84,0,5
12,type,0,FTF,priming2,19,session1,prime,35,84,0,5
12,pick,0,FTF,priming2,21,session1,prime,35,84,0,5
12,cross,0,FTF,priming2,22,session1,non-prime,35,84,0,5
12,move,0,FTF,priming2,24,session1,non-prime,35,84,0,5
12,deposit,0,FTF,priming2,25,session1,prime,35,84,0,5
12,take,0,FTF,priming2,29,session1,prime,35,84,0,5
12,park,0,FTF,priming2,31,session1,prime,35,84,0,5
12,stretch,0,FTF,priming2,33,session1,prime,35,84,0,5
12,fill,0,FTF,priming2,35,session1,prime,35,84,0,5
12,select,1,FTF,priming1,5,session2,prime,35,84,0,5
12,sing,1,FTF,priming1,7,session2,prime,35,84,0,5
12,brush,1,FTF,priming1,8,session2,non-prime,35,84,0,5
12,have,1,FTF,priming2,27,session1,prime,35,84,0,5
12,toast,1,FTF,priming1,13,session2,prime,35,84,0,5
12,store,1,FTF,priming1,19,session2,prime,35,84,0,5
12,put,1,FTF,priming1,33,session2,prime,35,84,0,5
13,select,0,FTF,priming1,5,session2,prime,45,90,1,13
13,organize,0,FTF,priming1,9,session2,prime,45,90,1,13
13,stack,0,FTF,priming1,11,session2,prime,45,90,1,13
13,pet,0,FTF,priming1,12,session2,non-prime,45,90,1,13
13,toast,0,FTF,priming1,13,session2,prime,45,90,1,13
13,need,0,FTF,priming1,14,session2,non-prime,45,90,1,13
13,boil,0,FTF,priming1,17,session2,prime,45,90,1,13
13,store,0,FTF,priming1,19,session2,prime,45,90,1,13
13,watch,0,FTF,priming1,21,session2,prime,45,90,1,13
13,drink,0,FTF,priming1,23,session2,prime,45,90,1,13
13,pour,0,FTF,priming1,25,session2,prime,45,90,1,13
13,mix,0,FTF,priming1,29,session2,prime,45,90,1,13
13,swipe,0,FTF,priming1,34,session2,non-prime,45,90,1,13
13,wipe,0,FTF,priming1,35,session2,prime,45,90,1,13
13,bring,0,FTF,priming2,2,session1,non-prime,45,90,1,13
13,carry,0,FTF,priming2,4,session1,non-prime,45,90,1,13
13,perform,0,FTF,priming2,5,session1,prime,45,90,1,13
13,catch,0,FTF,priming2,6,session1,non-prime,45,90,1,13
13,polish,0,FTF,priming2,8,session1,non-prime,45,90,1,13
13,post,0,FTF,priming2,9,session1,prime,45,90,1,13
13,drive,0,FTF,priming2,10,session1,non-prime,45,90,1,13
13,clean,0,FTF,priming2,11,session1,prime,45,90,1,13
13,peel,0,FTF,priming2,12,session1,non-prime,45,90,1,13
13,choose,0,FTF,priming2,13,session1,prime,45,90,1,13
13,lift,0,FTF,priming2,14,session1,non-prime,45,90,1,13
13,bake,0,FTF,priming2,15,session1,prime,45,90,1,13
13,fly,0,FTF,priming2,16,session1,non-prime,45,90,1,13
13,wash,0,FTF,priming2,17,session1,prime,45,90,1,13
13,drink,0,FTF,priming2,18,session1,non-prime,45,90,1,13
13,type,0,FTF,priming2,19,session1,prime,45,90,1,13
13,decorate,0,FTF,priming2,20,session1,non-prime,45,90,1,13
13,pick,0,FTF,priming2,21,session1,prime,45,90,1,13
13,cross,0,FTF,priming2,22,session1,non-prime,45,90,1,13
13,staple,0,FTF,priming2,23,session1,prime,45,90,1,13
13,move,0,FTF,priming2,24,session1,non-prime,45,90,1,13
13,deposit,0,FTF,priming2,25,session1,prime,45,90,1,13
13,rake,0,FTF,priming2,26,session1,non-prime,45,90,1,13
13,have,0,FTF,priming2,27,session1,prime,45,90,1,13
13,hit,0,FTF,priming2,28,session1,non-prime,45,90,1,13
13,take,0,FTF,priming2,29,session1,prime,45,90,1,13
13,raise,0,FTF,priming2,30,session1,non-prime,45,90,1,13
13,park,0,FTF,priming2,31,session1,prime,45,90,1,13
13,follow,0,FTF,priming2,32,session1,non-prime,45,90,1,13
13,stretch,0,FTF,priming2,33,session1,prime,45,90,1,13
13,ride,0,FTF,priming2,34,session1,non-prime,45,90,1,13
13,fill,0,FTF,priming2,35,session1,prime,45,90,1,13
13,pass,0,FTF,priming2,36,session1,non-prime,45,90,1,13
13,display,0,FTF,priming1,3,session2,prime,45,90,1,13
13,buy,0,FTF,priming1,4,session2,non-prime,45,90,1,13
13,sing,0,FTF,priming1,7,session2,prime,45,90,1,13
13,brush,0,FTF,priming1,8,session2,non-prime,45,90,1,13
13,cook,0,FTF,priming1,31,session2,prime,45,90,1,13
13,vacuum,0,FTF,priming2,1,session1,prime,45,90,1,13
13,print,0,FTF,priming2,7,session1,prime,45,90,1,13
13,grow,0,FTF,priming1,2,session2,non-prime,45,90,1,13
13,use,0,FTF,priming1,6,session2,non-prime,45,90,1,13
13,burn,0,FTF,priming1,10,session2,non-prime,45,90,1,13
