subject,verb,score,binary_score,Modality,test,trial_order,Session,Type,typingSpeed,Cloze,WMC,rec_pre,prod_pre,rec_pre_1_2
122,decorate,2,0,SCMC,priming2,20,session2,non-prime,43.96,40,90,8,6,11
122,cross,2,0,SCMC,priming2,22,session2,non-prime,43.96,40,90,8,6,11
122,move,2,0,SCMC,priming2,24,session2,non-prime,43.96,40,90,8,6,11
122,rake,2,0,SCMC,priming2,26,session2,non-prime,43.96,40,90,8,6,11
122,have,2,0,SCMC,priming2,27,session2,prime,43.96,40,90,8,6,11
122,hit,2,0,SCMC,priming2,28,session2,non-prime,43.96,40,90,8,6,11
122,raise,2,0,SCMC,priming2,30,session2,non-prime,43.96,40,90,8,6,11
122,follow,2,0,SCMC,priming2,32,session2,non-prime,43.96,40,90,8,6,11
122,ride,2,0,SCMC,priming2,34,session2,non-prime,43.96,40,90,8,6,11
122,pass,2,0,SCMC,priming2,36,session2,non-prime,43.96,40,90,8,6,11
122,cook,4,0,SCMC,priming1,31,session1,prime,43.96,40,90,8,6,11
122,keep,4,0,SCMC,priming1,36,session1,non-prime,43.96,40,90,8,6,11
122,vacuum,4,0,SCMC,priming2,1,session2,prime,43.96,40,90,8,6,11
122,clean,4,0,SCMC,priming2,11,session2,prime,43.96,40,90,8,6,11
122,fill,4,0,SCMC,priming2,35,session2,prime,43.96,40,90,8,6,11
122,organize,8,1,SCMC,priming1,9,session1,prime,43.96,40,90,8,6,11
122,watch,8,1,SCMC,priming1,21,session1,prime,43.96,40,90,8,6,11
122,sing,9,1,SCMC,priming1,7,session1,prime,43.96,40,90,8,6,11
122,drink,9,1,SCMC,priming1,23,session1,prime,43.96,40,90,8,6,11
122,shake,9,1,SCMC,priming1,24,session1,non-prime,43.96,40,90,8,6,11
122,type,9,1,SCMC,priming2,19,session2,prime,43.96,40,90,8,6,11
122,hang,10,1,SCMC,priming1,1,session1,prime,43.96,40,90,8,6,11
122,display,10,1,SCMC,priming1,3,session1,prime,43.96,40,90,8,6,11
122,select,10,1,SCMC,priming1,5,session1,prime,43.96,40,90,8,6,11
122,stack,10,1,SCMC,priming1,11,session1,prime,43.96,40,90,8,6,11
122,toast,10,1,SCMC,priming1,13,session1,prime,43.96,40,90,8,6,11
122,cut,10,1,SCMC,priming1,15,session1,prime,43.96,40,90,8,6,11
122,boil,10,1,SCMC,priming1,17,session1,prime,43.96,40,90,8,6,11
122,store,10,1,SCMC,priming1,19,session1,prime,43.96,40,90,8,6,11
122,pour,10,1,SCMC,priming1,25,session1,prime,43.96,40,90,8,6,11
122,measure,10,1,SCMC,priming1,27,session1,prime,43.96,40,90,8,6,11
122,mix,10,1,SCMC,priming1,29,session1,prime,43.96,40,90,8,6,11
122,put,10,1,SCMC,priming1,33,session1,prime,43.96,40,90,8,6,11
122,wipe,10,1,SCMC,priming1,35,session1,prime,43.96,40,90,8,6,11
122,perform,10,1,SCMC,priming2,5,session2,prime,43.96,40,90,8,6,11
122,print,10,1,SCMC,priming2,7,session2,prime,43.96,40,90,8,6,11
122,post,10,1,SCMC,priming2,9,session2,prime,43.96,40,90,8,6,11
122,choose,10,1,SCMC,priming2,13,session2,prime,43.96,40,90,8,6,11
122,bake,10,1,SCMC,priming2,15,session2,prime,43.96,40,90,8,6,11
122,wash,10,1,SCMC,priming2,17,session2,prime,43.96,40,90,8,6,11
122,pick,10,1,SCMC,priming2,21,session2,prime,43.96,40,90,8,6,11
122,staple,10,1,SCMC,priming2,23,session2,prime,43.96,40,90,8,6,11
122,deposit,10,1,SCMC,priming2,25,session2,prime,43.96,40,90,8,6,11
122,take,10,1,SCMC,priming2,29,session2,prime,43.96,40,90,8,6,11
122,park,10,1,SCMC,priming2,31,session2,prime,43.96,40,90,8,6,11
122,stretch,10,1,SCMC,priming2,33,session2,prime,43.96,40,90,8,6,11
123,choose,0,0,SCMC,priming2,13,session2,prime,44.78,25,56,5,0,5
123,cross,0,0,SCMC,priming2,22,session2,non-prime,44.78,25,56,5,0,5
123,select,1,0,SCMC,priming1,5,session1,prime,44.78,25,56,5,0,5
123,use,1,0,SCMC,priming1,6,session1,non-prime,44.78,25,56,5,0,5
123,sing,1,0,SCMC,priming1,7,session1,prime,44.78,25,56,5,0,5
123,organize,1,0,SCMC,priming1,9,session1,prime,44.78,25,56,5,0,5
123,pet,1,0,SCMC,priming1,12,session1,non-prime,44.78,25,56,5,0,5
123,cut,1,0,SCMC,priming1,15,session1,prime,44.78,25,56,5,0,5
123,send,1,0,SCMC,priming1,20,session1,non-prime,44.78,25,56,5,0,5
123,mix,1,0,SCMC,priming1,29,session1,prime,44.78,25,56,5,0,5
123,clean,1,0,SCMC,priming2,11,session2,prime,44.78,25,56,5,0,5
123,grow,2,0,SCMC,priming1,2,session1,non-prime,44.78,25,56,5,0,5
123,buy,2,0,SCMC,priming1,4,session1,non-prime,44.78,25,56,5,0,5
123,brush,2,0,SCMC,priming1,8,session1,non-prime,44.78,25,56,5,0,5
123,burn,2,0,SCMC,priming1,10,session1,non-prime,44.78,25,56,5,0,5
123,need,2,0,SCMC,priming1,14,session1,non-prime,44.78,25,56,5,0,5
123,push,2,0,SCMC,priming1,16,session1,non-prime,44.78,25,56,5,0,5
123,read,2,0,SCMC,priming1,18,session1,non-prime,44.78,25,56,5,0,5
123,watch,2,0,SCMC,priming1,21,session1,prime,44.78,25,56,5,0,5
123,wear,2,0,SCMC,priming1,22,session1,non-prime,44.78,25,56,5,0,5
123,drink,2,0,SCMC,priming1,23,session1,prime,44.78,25,56,5,0,5
123,shake,2,0,SCMC,priming1,24,session1,non-prime,44.78,25,56,5,0,5
123,insert,2,0,SCMC,priming1,26,session1,non-prime,44.78,25,56,5,0,5
123,measure,2,0,SCMC,priming1,27,session1,prime,44.78,25,56,5,0,5
123,turn,2,0,SCMC,priming1,28,session1,non-prime,44.78,25,56,5,0,5
123,sprinkle,2,0,SCMC,priming1,30,session1,non-prime,44.78,25,56,5,0,5
123,cook,2,0,SCMC,priming1,31,session1,prime,44.78,25,56,5,0,5
123,show,2,0,SCMC,priming1,32,session1,non-prime,44.78,25,56,5,0,5
123,put,2,0,SCMC,priming1,33,session1,prime,44.78,25,56,5,0,5
123,swipe,2,0,SCMC,priming1,34,session1,non-prime,44.78,25,56,5,0,5
123,wipe,2,0,SCMC,priming1,35,session1,prime,44.78,25,56,5,0,5
123,bring,2,0,SCMC,priming2,2,session2,non-prime,44.78,25,56,5,0,5
123,catch,2,0,SCMC,priming2,6,session2,non-prime,44.78,25,56,5,0,5
123,polish,2,0,SCMC,priming2,8,session2,non-prime,44.78,25,56,5,0,5
123,drive,2,0,SCMC,priming2,10,session2,non-prime,44.78,25,56,5,0,5
123,peel,2,0,SCMC,priming2,12,session2,non-prime,44.78,25,56,5,0,5
123,lift,2,0,SCMC,priming2,14,session2,non-prime,44.78,25,56,5,0,5
123,fly,2,0,SCMC,priming2,16,session2,non-prime,44.78,25,56,5,0,5
123,wash,2,0,SCMC,priming2,17,session2,prime,44.78,25,56,5,0,5
123,drink,2,0,SCMC,priming2,18,session2,non-prime,44.78,25,56,5,0,5
123,type,2,0,SCMC,priming2,19,session2,prime,44.78,25,56,5,0,5
123,decorate,2,0,SCMC,priming2,20,session2,non-prime,44.78,25,56,5,0,5
123,rake,2,0,SCMC,priming2,26,session2,non-prime,44.78,25,56,5,0,5
123,have,2,0,SCMC,priming2,27,session2,prime,44.78,25,56,5,0,5
123,hit,2,0,SCMC,priming2,28,session2,non-prime,44.78,25,56,5,0,5
123,raise,2,0,SCMC,priming2,30,session2,non-prime,44.78,25,56,5,0,5
123,follow,2,0,SCMC,priming2,32,session2,non-prime,44.78,25,56,5,0,5
123,ride,2,0,SCMC,priming2,34,session2,non-prime,44.78,25,56,5,0,5
123,pass,2,0,SCMC,priming2,36,session2,non-prime,44.78,25,56,5,0,5
123,hang,4,0,SCMC,priming1,1,session1,prime,44.78,25,56,5,0,5
123,display,4,0,SCMC,priming1,3,session1,prime,44.78,25,56,5,0,5
123,stack,4,0,SCMC,priming1,11,session1,prime,44.78,25,56,5,0,5
123,toast,4,0,SCMC,priming1,13,session1,prime,44.78,25,56,5,0,5
123,boil,4,0,SCMC,priming1,17,session1,prime,44.78,25,56,5,0,5
123,store,4,0,SCMC,priming1,19,session1,prime,44.78,25,56,5,0,5
123,pour,4,0,SCMC,priming1,25,session1,prime,44.78,25,56,5,0,5
123,keep,4,0,SCMC,priming1,36,session1,non-prime,44.78,25,56,5,0,5
123,vacuum,4,0,SCMC,priming2,1,session2,prime,44.78,25,56,5,0,5
123,study,4,0,SCMC,priming2,3,session2,prime,44.78,25,56,5,0,5
123,carry,4,0,SCMC,priming2,4,session2,non-prime,44.78,25,56,5,0,5
123,perform,4,0,SCMC,priming2,5,session2,prime,44.78,25,56,5,0,5
123,print,4,0,SCMC,priming2,7,session2,prime,44.78,25,56,5,0,5
123,post,4,0,SCMC,priming2,9,session2,prime,44.78,25,56,5,0,5
123,bake,4,0,SCMC,priming2,15,session2,prime,44.78,25,56,5,0,5
123,pick,4,0,SCMC,priming2,21,session2,prime,44.78,25,56,5,0,5
123,staple,4,0,SCMC,priming2,23,session2,prime,44.78,25,56,5,0,5
123,move,4,0,SCMC,priming2,24,session2,non-prime,44.78,25,56,5,0,5
123,deposit,4,0,SCMC,priming2,25,session2,prime,44.78,25,56,5,0,5
123,take,4,0,SCMC,priming2,29,session2,prime,44.78,25,56,5,0,5
123,park,4,0,SCMC,priming2,31,session2,prime,44.78,25,56,5,0,5
123,stretch,4,0,SCMC,priming2,33,session2,prime,44.78,25,56,5,0,5
123,fill,4,0,SCMC,priming2,35,session2,prime,44.78,25,56,5,0,5
124,hang,1,0,SCMC,priming1,1,session1,prime,50.37,36,84,6,0,6
124,display,1,0,SCMC,priming1,3,session1,prime,50.37,36,84,6,0,6
124,brush,1,0,SCMC,priming1,8,session1,non-prime,50.37,36,84,6,0,6
124,burn,1,0,SCMC,priming1,10,session1,non-prime,50.37,36,84,6,0,6
124,stack,1,0,SCMC,priming1,11,session1,prime,50.37,36,84,6,0,6
124,toast,1,0,SCMC,priming1,13,session1,prime,50.37,36,84,6,0,6
124,print,1,0,SCMC,priming2,7,session2,prime,50.37,36,84,6,0,6
124,grow,2,0,SCMC,priming1,2,session1,non-prime,50.37,36,84,6,0,6
124,buy,2,0,SCMC,priming1,4,session1,non-prime,50.37,36,84,6,0,6
124,use,2,0,SCMC,priming1,6,session1,non-prime,50.37,36,84,6,0,6
124,pet,2,0,SCMC,priming1,12,session1,non-prime,50.37,36,84,6,0,6
124,need,2,0,SCMC,priming1,14,session1,non-prime,50.37,36,84,6,0,6
124,push,2,0,SCMC,priming1,16,session1,non-prime,50.37,36,84,6,0,6
124,read,2,0,SCMC,priming1,18,session1,non-prime,50.37,36,84,6,0,6
124,send,2,0,SCMC,priming1,20,session1,non-prime,50.37,36,84,6,0,6
124,watch,2,0,SCMC,priming1,21,session1,prime,50.37,36,84,6,0,6
124,wear,2,0,SCMC,priming1,22,session1,non-prime,50.37,36,84,6,0,6
124,insert,2,0,SCMC,priming1,26,session1,non-prime,50.37,36,84,6,0,6
124,turn,2,0,SCMC,priming1,28,session1,non-prime,50.37,36,84,6,0,6
124,sprinkle,2,0,SCMC,priming1,30,session1,non-prime,50.37,36,84,6,0,6
124,show,2,0,SCMC,priming1,32,session1,non-prime,50.37,36,84,6,0,6
124,swipe,2,0,SCMC,priming1,34,session1,non-prime,50.37,36,84,6,0,6
124,catch,2,0,SCMC,priming2,6,session2,non-prime,50.37,36,84,6,0,6
124,drive,2,0,SCMC,priming2,10,session2,non-prime,50.37,36,84,6,0,6
124,peel,2,0,SCMC,priming2,12,session2,non-prime,50.37,36,84,6,0,6
124,choose,2,0,SCMC,priming2,13,session2,prime,50.37,36,84,6,0,6
124,lift,2,0,SCMC,priming2,14,session2,non-prime,50.37,36,84,6,0,6
124,fly,2,0,SCMC,priming2,16,session2,non-prime,50.37,36,84,6,0,6
124,drink,2,0,SCMC,priming2,18,session2,non-prime,50.37,36,84,6,0,6
124,decorate,2,0,SCMC,priming2,20,session2,non-prime,50.37,36,84,6,0,6
124,move,2,0,SCMC,priming2,24,session2,non-prime,50.37,36,84,6,0,6
124,rake,2,0,SCMC,priming2,26,session2,non-prime,50.37,36,84,6,0,6
124,have,2,0,SCMC,priming2,27,session2,prime,50.37,36,84,6,0,6
124,hit,2,0,SCMC,priming2,28,session2,non-prime,50.37,36,84,6,0,6
124,raise,2,0,SCMC,priming2,30,session2,non-prime,50.37,36,84,6,0,6
124,follow,2,0,SCMC,priming2,32,session2,non-prime,50.37,36,84,6,0,6
124,ride,2,0,SCMC,priming2,34,session2,non-prime,50.37,36,84,6,0,6
124,fill,2,0,SCMC,priming2,35,session2,prime,50.37,36,84,6,0,6
124,pass,2,0,SCMC,priming2,36,session2,non-prime,50.37,36,84,6,0,6
124,sing,4,0,SCMC,priming1,7,session1,prime,50.37,36,84,6,0,6
124,organize,4,0,SCMC,priming1,9,session1,prime,50.37,36,84,6,0,6
124,cut,4,0,SCMC,priming1,15,session1,prime,50.37,36,84,6,0,6
124,boil,4,0,SCMC,priming1,17,session1,prime,50.37,36,84,6,0,6
124,store,4,0,SCMC,priming1,19,session1,prime,50.37,36,84,6,0,6
124,drink,4,0,SCMC,priming1,23,session1,prime,50.37,36,84,6,0,6
124,shake,4,0,SCMC,priming1,24,session1,non-prime,50.37,36,84,6,0,6
124,pour,4,0,SCMC,priming1,25,session1,prime,50.37,36,84,6,0,6
124,measure,4,0,SCMC,priming1,27,session1,prime,50.37,36,84,6,0,6
124,mix,4,0,SCMC,priming1,29,session1,prime,50.37,36,84,6,0,6
124,cook,4,0,SCMC,priming1,31,session1,prime,50.37,36,84,6,0,6
124,wipe,4,0,SCMC,priming1,35,session1,prime,50.37,36,84,6,0,6
124,vacuum,4,0,SCMC,priming2,1,session2,prime,50.37,36,84,6,0,6
124,bring,4,0,SCMC,priming2,2,session2,non-prime,50.37,36,84,6,0,6
124,carry,4,0,SCMC,priming2,4,session2,non-prime,50.37,36,84,6,0,6
124,post,4,0,SCMC,priming2,9,session2,prime,50.37,36,84,6,0,6
124,clean,4,0,SCMC,priming2,11,session2,prime,50.37,36,84,6,0,6
124,bake,4,0,SCMC,priming2,15,session2,prime,50.37,36,84,6,0,6
124,type,4,0,SCMC,priming2,19,session2,prime,50.37,36,84,6,0,6
124,pick,4,0,SCMC,priming2,21,session2,prime,50.37,36,84,6,0,6
124,cross,4,0,SCMC,priming2,22,session2,non-prime,50.37,36,84,6,0,6
124,staple,4,0,SCMC,priming2,23,session2,prime,50.37,36,84,6,0,6
124,deposit,4,0,SCMC,priming2,25,session2,prime,50.37,36,84,6,0,6
124,take,4,0,SCMC,priming2,29,session2,prime,50.37,36,84,6,0,6
124,select,8,1,SCMC,priming1,5,session1,prime,50.37,36,84,6,0,6
124,perform,9,1,SCMC,priming2,5,session2,prime,50.37,36,84,6,0,6
124,put,10,1,SCMC,priming1,33,session1,prime,50.37,36,84,6,0,6
124,keep,10,1,SCMC,priming1,36,session1,non-prime,50.37,36,84,6,0,6
124,study,10,1,SCMC,priming2,3,session2,prime,50.37,36,84,6,0,6
124,polish,10,1,SCMC,priming2,8,session2,non-prime,50.37,36,84,6,0,6
124,wash,10,1,SCMC,priming2,17,session2,prime,50.37,36,84,6,0,6
124,park,10,1,SCMC,priming2,31,session2,prime,50.37,36,84,6,0,6
124,stretch,10,1,SCMC,priming2,33,session2,prime,50.37,36,84,6,0,6
125,grow,1,0,SCMC,priming1,2,session1,non-prime,22.27,10,69,5,2,5
125,buy,2,0,SCMC,priming1,4,session1,non-prime,22.27,10,69,5,2,5
125,use,2,0,SCMC,priming1,6,session1,non-prime,22.27,10,69,5,2,5
125,burn,2,0,SCMC,priming1,10,session1,non-prime,22.27,10,69,5,2,5
125,pet,2,0,SCMC,priming1,12,session1,non-prime,22.27,10,69,5,2,5
125,cut,2,0,SCMC,priming1,15,session1,prime,22.27,10,69,5,2,5
125,push,2,0,SCMC,priming1,16,session1,non-prime,22.27,10,69,5,2,5
125,read,2,0,SCMC,priming1,18,session1,non-prime,22.27,10,69,5,2,5
125,store,2,0,SCMC,priming1,19,session1,prime,22.27,10,69,5,2,5
125,send,2,0,SCMC,priming1,20,session1,non-prime,22.27,10,69,5,2,5
125,watch,2,0,SCMC,priming1,21,session1,prime,22.27,10,69,5,2,5
125,wear,2,0,SCMC,priming1,22,session1,non-prime,22.27,10,69,5,2,5
125,shake,2,0,SCMC,priming1,24,session1,non-prime,22.27,10,69,5,2,5
125,insert,2,0,SCMC,priming1,26,session1,non-prime,22.27,10,69,5,2,5
125,turn,2,0,SCMC,priming1,28,session1,non-prime,22.27,10,69,5,2,5
125,sprinkle,2,0,SCMC,priming1,30,session1,non-prime,22.27,10,69,5,2,5
125,cook,2,0,SCMC,priming1,31,session1,prime,22.27,10,69,5,2,5
125,show,2,0,SCMC,priming1,32,session1,non-prime,22.27,10,69,5,2,5
125,swipe,2,0,SCMC,priming1,34,session1,non-prime,22.27,10,69,5,2,5
125,bring,2,0,SCMC,priming2,2,session2,non-prime,22.27,10,69,5,2,5
125,carry,2,0,SCMC,priming2,4,session2,non-prime,22.27,10,69,5,2,5
125,catch,2,0,SCMC,priming2,6,session2,non-prime,22.27,10,69,5,2,5
125,polish,2,0,SCMC,priming2,8,session2,non-prime,22.27,10,69,5,2,5
125,post,2,0,SCMC,priming2,9,session2,prime,22.27,10,69,5,2,5
125,peel,2,0,SCMC,priming2,12,session2,non-prime,22.27,10,69,5,2,5
125,lift,2,0,SCMC,priming2,14,session2,non-prime,22.27,10,69,5,2,5
125,bake,2,0,SCMC,priming2,15,session2,prime,22.27,10,69,5,2,5
125,fly,2,0,SCMC,priming2,16,session2,non-prime,22.27,10,69,5,2,5
125,drink,2,0,SCMC,priming2,18,session2,non-prime,22.27,10,69,5,2,5
125,decorate,2,0,SCMC,priming2,20,session2,non-prime,22.27,10,69,5,2,5
125,cross,2,0,SCMC,priming2,22,session2,non-prime,22.27,10,69,5,2,5
125,move,2,0,SCMC,priming2,24,session2,non-prime,22.27,10,69,5,2,5
125,rake,2,0,SCMC,priming2,26,session2,non-prime,22.27,10,69,5,2,5
125,hit,2,0,SCMC,priming2,28,session2,non-prime,22.27,10,69,5,2,5
125,raise,2,0,SCMC,priming2,30,session2,non-prime,22.27,10,69,5,2,5
125,follow,2,0,SCMC,priming2,32,session2,non-prime,22.27,10,69,5,2,5
125,ride,2,0,SCMC,priming2,34,session2,non-prime,22.27,10,69,5,2,5
125,pass,2,0,SCMC,priming2,36,session2,non-prime,22.27,10,69,5,2,5
125,hang,4,0,SCMC,priming1,1,session1,prime,22.27,10,69,5,2,5
125,display,4,0,SCMC,priming1,3,session1,prime,22.27,10,69,5,2,5
125,select,4,0,SCMC,priming1,5,session1,prime,22.27,10,69,5,2,5
125,sing,4,0,SCMC,priming1,7,session1,prime,22.27,10,69,5,2,5
125,brush,4,0,SCMC,priming1,8,session1,non-prime,22.27,10,69,5,2,5
125,organize,4,0,SCMC,priming1,9,session1,prime,22.27,10,69,5,2,5
125,stack,4,0,SCMC,priming1,11,session1,prime,22.27,10,69,5,2,5
125,toast,4,0,SCMC,priming1,13,session1,prime,22.27,10,69,5,2,5
125,need,4,0,SCMC,priming1,14,session1,non-prime,22.27,10,69,5,2,5
125,boil,4,0,SCMC,priming1,17,session1,prime,22.27,10,69,5,2,5
125,drink,4,0,SCMC,priming1,23,session1,prime,22.27,10,69,5,2,5
125,pour,4,0,SCMC,priming1,25,session1,prime,22.27,10,69,5,2,5
125,measure,4,0,SCMC,priming1,27,session1,prime,22.27,10,69,5,2,5
125,mix,4,0,SCMC,priming1,29,session1,prime,22.27,10,69,5,2,5
125,put,4,0,SCMC,priming1,33,session1,prime,22.27,10,69,5,2,5
125,wipe,4,0,SCMC,priming1,35,session1,prime,22.27,10,69,5,2,5
125,keep,4,0,SCMC,priming1,36,session1,non-prime,22.27,10,69,5,2,5
125,vacuum,4,0,SCMC,priming2,1,session2,prime,22.27,10,69,5,2,5
125,study,4,0,SCMC,priming2,3,session2,prime,22.27,10,69,5,2,5
125,print,4,0,SCMC,priming2,7,session2,prime,22.27,10,69,5,2,5
125,drive,4,0,SCMC,priming2,10,session2,non-prime,22.27,10,69,5,2,5
125,clean,4,0,SCMC,priming2,11,session2,prime,22.27,10,69,5,2,5
125,choose,4,0,SCMC,priming2,13,session2,prime,22.27,10,69,5,2,5
125,wash,4,0,SCMC,priming2,17,session2,prime,22.27,10,69,5,2,5
125,type,4,0,SCMC,priming2,19,session2,prime,22.27,10,69,5,2,5
125,pick,4,0,SCMC,priming2,21,session2,prime,22.27,10,69,5,2,5
125,staple,4,0,SCMC,priming2,23,session2,prime,22.27,10,69,5,2,5
125,deposit,4,0,SCMC,priming2,25,session2,prime,22.27,10,69,5,2,5
125,have,4,0,SCMC,priming2,27,session2,prime,22.27,10,69,5,2,5
125,take,4,0,SCMC,priming2,29,session2,prime,22.27,10,69,5,2,5
125,park,4,0,SCMC,priming2,31,session2,prime,22.27,10,69,5,2,5
125,stretch,4,0,SCMC,priming2,33,session2,prime,22.27,10,69,5,2,5
125,fill,4,0,SCMC,priming2,35,session2,prime,22.27,10,69,5,2,5
125,perform,9,1,SCMC,priming2,5,session2,prime,22.27,10,69,5,2,5
130,wash,0,0,SCMC,priming2,17,session1,prime,48.12,35,67,3,0,3
130,vacuum,1,0,SCMC,priming2,1,session1,prime,48.12,35,67,3,0,3
130,peel,1,0,SCMC,priming2,12,session1,non-prime,48.12,35,67,3,0,3
130,fly,1,0,SCMC,priming2,16,session1,non-prime,48.12,35,67,3,0,3
130,buy,2,0,SCMC,priming1,4,session2,non-prime,48.12,35,67,3,0,3
130,use,2,0,SCMC,priming1,6,session2,non-prime,48.12,35,67,3,0,3
130,pet,2,0,SCMC,priming1,12,session2,non-prime,48.12,35,67,3,0,3
130,need,2,0,SCMC,priming1,14,session2,non-prime,48.12,35,67,3,0,3
130,cut,2,0,SCMC,priming1,15,session2,prime,48.12,35,67,3,0,3
130,push,2,0,SCMC,priming1,16,session2,non-prime,48.12,35,67,3,0,3
130,read,2,0,SCMC,priming1,18,session2,non-prime,48.12,35,67,3,0,3
130,send,2,0,SCMC,priming1,20,session2,non-prime,48.12,35,67,3,0,3
130,watch,2,0,SCMC,priming1,21,session2,prime,48.12,35,67,3,0,3
130,wear,2,0,SCMC,priming1,22,session2,non-prime,48.12,35,67,3,0,3
130,drink,2,0,SCMC,priming1,23,session2,prime,48.12,35,67,3,0,3
130,shake,2,0,SCMC,priming1,24,session2,non-prime,48.12,35,67,3,0,3
130,pour,2,0,SCMC,priming1,25,session2,prime,48.12,35,67,3,0,3
130,insert,2,0,SCMC,priming1,26,session2,non-prime,48.12,35,67,3,0,3
130,turn,2,0,SCMC,priming1,28,session2,non-prime,48.12,35,67,3,0,3
130,sprinkle,2,0,SCMC,priming1,30,session2,non-prime,48.12,35,67,3,0,3
130,show,2,0,SCMC,priming1,32,session2,non-prime,48.12,35,67,3,0,3
130,swipe,2,0,SCMC,priming1,34,session2,non-prime,48.12,35,67,3,0,3
130,wipe,2,0,SCMC,priming1,35,session2,prime,48.12,35,67,3,0,3
130,catch,2,0,SCMC,priming2,6,session1,non-prime,48.12,35,67,3,0,3
130,drive,2,0,SCMC,priming2,10,session1,non-prime,48.12,35,67,3,0,3
130,clean,2,0,SCMC,priming2,11,session1,prime,48.12,35,67,3,0,3
130,choose,2,0,SCMC,priming2,13,session1,prime,48.12,35,67,3,0,3
130,drink,2,0,SCMC,priming2,18,session1,non-prime,48.12,35,67,3,0,3
130,decorate,2,0,SCMC,priming2,20,session1,non-prime,48.12,35,67,3,0,3
130,cross,2,0,SCMC,priming2,22,session1,non-prime,48.12,35,67,3,0,3
130,move,2,0,SCMC,priming2,24,session1,non-prime,48.12,35,67,3,0,3
130,rake,2,0,SCMC,priming2,26,session1,non-prime,48.12,35,67,3,0,3
130,hit,2,0,SCMC,priming2,28,session1,non-prime,48.12,35,67,3,0,3
130,raise,2,0,SCMC,priming2,30,session1,non-prime,48.12,35,67,3,0,3
130,follow,2,0,SCMC,priming2,32,session1,non-prime,48.12,35,67,3,0,3
130,ride,2,0,SCMC,priming2,34,session1,non-prime,48.12,35,67,3,0,3
130,pass,2,0,SCMC,priming2,36,session1,non-prime,48.12,35,67,3,0,3
130,bring,3,0,SCMC,priming2,2,session1,non-prime,48.12,35,67,3,0,3
130,perform,3,0,SCMC,priming2,5,session1,prime,48.12,35,67,3,0,3
130,hang,4,0,SCMC,priming1,1,session2,prime,48.12,35,67,3,0,3
130,grow,4,0,SCMC,priming1,2,session2,non-prime,48.12,35,67,3,0,3
130,display,4,0,SCMC,priming1,3,session2,prime,48.12,35,67,3,0,3
130,sing,4,0,SCMC,priming1,7,session2,prime,48.12,35,67,3,0,3
130,brush,4,0,SCMC,priming1,8,session2,non-prime,48.12,35,67,3,0,3
130,organize,4,0,SCMC,priming1,9,session2,prime,48.12,35,67,3,0,3
130,toast,4,0,SCMC,priming1,13,session2,prime,48.12,35,67,3,0,3
130,measure,4,0,SCMC,priming1,27,session2,prime,48.12,35,67,3,0,3
130,study,4,0,SCMC,priming2,3,session1,prime,48.12,35,67,3,0,3
130,print,4,0,SCMC,priming2,7,session1,prime,48.12,35,67,3,0,3
130,polish,4,0,SCMC,priming2,8,session1,non-prime,48.12,35,67,3,0,3
130,post,4,0,SCMC,priming2,9,session1,prime,48.12,35,67,3,0,3
130,lift,4,0,SCMC,priming2,14,session1,non-prime,48.12,35,67,3,0,3
130,bake,4,0,SCMC,priming2,15,session1,prime,48.12,35,67,3,0,3
130,type,4,0,SCMC,priming2,19,session1,prime,48.12,35,67,3,0,3
130,staple,4,0,SCMC,priming2,23,session1,prime,48.12,35,67,3,0,3
130,deposit,4,0,SCMC,priming2,25,session1,prime,48.12,35,67,3,0,3
130,have,4,0,SCMC,priming2,27,session1,prime,48.12,35,67,3,0,3
130,fill,4,0,SCMC,priming2,35,session1,prime,48.12,35,67,3,0,3
130,select,7,1,SCMC,priming1,5,session2,prime,48.12,35,67,3,0,3
130,burn,7,1,SCMC,priming1,10,session2,non-prime,48.12,35,67,3,0,3
130,take,7,1,SCMC,priming2,29,session1,prime,48.12,35,67,3,0,3
130,park,7,1,SCMC,priming2,31,session1,prime,48.12,35,67,3,0,3
130,stretch,7,1,SCMC,priming2,33,session1,prime,48.12,35,67,3,0,3
130,cook,8,1,SCMC,priming1,31,session2,prime,48.12,35,67,3,0,3
130,carry,8,1,SCMC,priming2,4,session1,non-prime,48.12,35,67,3,0,3
130,pick,8,1,SCMC,priming2,21,session1,prime,48.12,35,67,3,0,3
130,boil,9,1,SCMC,priming1,17,session2,prime,48.12,35,67,3,0,3
130,keep,9,1,SCMC,priming1,36,session2,non-prime,48.12,35,67,3,0,3
130,stack,10,1,SCMC,priming1,11,session2,prime,48.12,35,67,3,0,3
130,store,10,1,SCMC,priming1,19,session2,prime,48.12,35,67,3,0,3
130,mix,10,1,SCMC,priming1,29,session2,prime,48.12,35,67,3,0,3
130,put,10,1,SCMC,priming1,33,session2,prime,48.12,35,67,3,0,3
131,drive,0,0,SCMC,priming2,10,session1,non-prime,32.07,35,50,4,0,4
131,vacuum,1,0,SCMC,priming2,1,session1,prime,32.07,35,50,4,0,4
131,catch,1,0,SCMC,priming2,6,session1,non-prime,32.07,35,50,4,0,4
131,peel,1,0,SCMC,priming2,12,session1,non-prime,32.07,35,50,4,0,4
131,fly,1,0,SCMC,priming2,16,session1,non-prime,32.07,35,50,4,0,4
131,grow,2,0,SCMC,priming1,2,session2,non-prime,32.07,35,50,4,0,4
131,display,2,0,SCMC,priming1,3,session2,prime,32.07,35,50,4,0,4
