subject,verb,score,binary_score,new_score,mod_score,rescale_score,priming_amount,group,modality,condition,test,trial_order,test_order,rec_pre,typingSpeed,cloze,WMC1,WMC2,rec_pre_1_2
14,hang,7,1,2,1,2,39,exp,FTF,expFTF,prod1,10,post1,6,23.13,33,70,91,5
16,put,7,1,2,1,2,26,exp,FTF,expFTF,prod1,6,a_pre,8,64.82,42,71,92,9
17,eat,7,1,2,1,2,13,exp,FTF,expFTF,prod3,1,post1,5,30.86,19,81,97,5
17,have,7,1,2,1,2,13,exp,FTF,expFTF,prod3,11,post1,5,30.86,19,81,97,5
18,set,7,1,2,1,2,16,exp,FTF,expFTF,prod2,1,a_pre,5,41.66,33,47,74,6
18,scrub,7,1,2,1,2,16,exp,FTF,expFTF,prod2,11,a_pre,5,41.66,33,47,74,6
18,measure,7,1,2,1,2,16,exp,FTF,expFTF,prod3,9,post1,5,41.66,33,47,74,6
18,wipe,7,1,2,1,2,16,exp,FTF,expFTF,prod3,12,post1,5,41.66,33,47,74,6
18,lose,7,1,2,1,2,16,exp,FTF,expFTF,prod1,5,post2,5,41.66,33,47,74,6
20,sing,7,1,2,1,2,18,exp,FTF,expFTF,prod2,6,a_pre,5,20.28,31,48,76,5
24,hang,7,1,2,1,2,7,exp,FTF,expFTF,prod1,10,a_pre,3,23.03,5,32,54,4
26,put,7,1,2,1,2,9,exp,FTF,expFTF,prod1,6,a_pre,2,57.58,26,41,66,2
26,receive,7,1,2,1,2,9,exp,FTF,expFTF,prod1,9,a_pre,2,57.58,26,41,66,2
55,set,7,1,2,1,2,30,exp,FTF,expFTF,prod2,1,a_pre,5,36.37,25,51,68,6
55,mount,7,1,2,1,2,30,exp,FTF,expFTF,prod2,3,a_pre,5,36.37,25,51,68,6
55,study,7,1,2,1,2,30,exp,FTF,expFTF,prod2,4,a_pre,5,36.37,25,51,68,6
55,sing,7,1,2,1,2,30,exp,FTF,expFTF,prod2,6,a_pre,5,36.37,25,51,68,6
55,store,7,1,2,1,2,30,exp,FTF,expFTF,prod2,8,a_pre,5,36.37,25,51,68,6
55,boil,7,1,2,1,2,30,exp,FTF,expFTF,prod2,9,a_pre,5,36.37,25,51,68,6
55,display,7,1,2,1,2,30,exp,FTF,expFTF,prod3,4,post1,5,36.37,25,51,68,6
55,wash,7,1,2,1,2,30,exp,FTF,expFTF,prod3,5,post1,5,36.37,25,51,68,6
55,perform,7,1,2,1,2,30,exp,FTF,expFTF,prod3,7,post1,5,36.37,25,51,68,6
55,pour,7,1,2,1,2,30,exp,FTF,expFTF,prod3,10,post1,5,36.37,25,51,68,6
55,have,7,1,2,1,2,30,exp,FTF,expFTF,prod3,11,post1,5,36.37,25,51,68,6
55,wipe,7,1,2,1,2,30,exp,FTF,expFTF,prod3,12,post1,5,36.37,25,51,68,6
55,harvest,7,1,2,1,2,30,exp,FTF,expFTF,prod1,2,post2,5,36.37,25,51,68,6
55,cover,7,1,2,1,2,30,exp,FTF,expFTF,prod1,3,post2,5,36.37,25,51,68,6
55,shave,7,1,2,1,2,30,exp,FTF,expFTF,prod1,4,post2,5,36.37,25,51,68,6
55,put,7,1,2,1,2,30,exp,FTF,expFTF,prod1,6,post2,5,36.37,25,51,68,6
55,learn,7,1,2,1,2,30,exp,FTF,expFTF,prod1,7,post2,5,36.37,25,51,68,6
55,change,7,1,2,1,2,30,exp,FTF,expFTF,prod1,8,post2,5,36.37,25,51,68,6
55,receive,7,1,2,1,2,30,exp,FTF,expFTF,prod1,9,post2,5,36.37,25,51,68,6
55,take,7,1,2,1,2,30,exp,FTF,expFTF,prod1,11,post2,5,36.37,25,51,68,6
55,cook,7,1,2,1,2,30,exp,FTF,expFTF,prod1,12,post2,5,36.37,25,51,68,6
56,study,7,1,2,1,2,0,exp,FTF,expFTF,prod2,4,post1,6,40.71,29,46,69,6
56,sing,7,1,2,1,2,0,exp,FTF,expFTF,prod2,6,post1,6,40.71,29,46,69,6
56,cut,7,1,2,1,2,0,exp,FTF,expFTF,prod2,7,post1,6,40.71,29,46,69,6
109,eat,7,1,2,1,2,31,exp,CMC,expCMC,prod3,1,a_pre,12,43.39,38,49,69,18
109,record,7,1,2,1,2,31,exp,CMC,expCMC,prod3,2,a_pre,12,43.39,38,49,69,18
109,pour,7,1,2,1,2,31,exp,CMC,expCMC,prod3,10,a_pre,12,43.39,38,49,69,18
109,have,7,1,2,1,2,31,exp,CMC,expCMC,prod3,11,a_pre,12,43.39,38,49,69,18
109,wipe,7,1,2,1,2,31,exp,CMC,expCMC,prod3,12,a_pre,12,43.39,38,49,69,18
109,park,7,1,2,1,2,31,exp,CMC,expCMC,prod1,1,post1,12,43.39,38,49,69,18
109,harvest,7,1,2,1,2,31,exp,CMC,expCMC,prod1,2,post1,12,43.39,38,49,69,18
109,put,7,1,2,1,2,31,exp,CMC,expCMC,prod1,6,post1,12,43.39,38,49,69,18
109,learn,7,1,2,1,2,31,exp,CMC,expCMC,prod1,7,post1,12,43.39,38,49,69,18
109,change,7,1,2,1,2,31,exp,CMC,expCMC,prod1,8,post1,12,43.39,38,49,69,18
109,receive,7,1,2,1,2,31,exp,CMC,expCMC,prod1,9,post1,12,43.39,38,49,69,18
109,set,7,1,2,1,2,31,exp,CMC,expCMC,prod2,1,post2,12,43.39,38,49,69,18
109,select,7,1,2,1,2,31,exp,CMC,expCMC,prod2,2,post2,12,43.39,38,49,69,18
109,mount,7,1,2,1,2,31,exp,CMC,expCMC,prod2,3,post2,12,43.39,38,49,69,18
109,study,7,1,2,1,2,31,exp,CMC,expCMC,prod2,4,post2,12,43.39,38,49,69,18
109,hear,7,1,2,1,2,31,exp,CMC,expCMC,prod2,5,post2,12,43.39,38,49,69,18
109,sing,7,1,2,1,2,31,exp,CMC,expCMC,prod2,6,post2,12,43.39,38,49,69,18
109,cut,7,1,2,1,2,31,exp,CMC,expCMC,prod2,7,post2,12,43.39,38,49,69,18
109,store,7,1,2,1,2,31,exp,CMC,expCMC,prod2,8,post2,12,43.39,38,49,69,18
109,boil,7,1,2,1,2,31,exp,CMC,expCMC,prod2,9,post2,12,43.39,38,49,69,18
109,vacuum,7,1,2,1,2,31,exp,CMC,expCMC,prod2,10,post2,12,43.39,38,49,69,18
109,scrub,7,1,2,1,2,31,exp,CMC,expCMC,prod2,11,post2,12,43.39,38,49,69,18
109,drink,7,1,2,1,2,31,exp,CMC,expCMC,prod2,12,post2,12,43.39,38,49,69,18
110,harvest,7,1,2,1,2,43,exp,CMC,expCMC,prod1,2,a_pre,4,23.11,29,40,57,4
110,put,7,1,2,1,2,43,exp,CMC,expCMC,prod1,6,a_pre,4,23.11,29,40,57,4
110,learn,7,1,2,1,2,43,exp,CMC,expCMC,prod1,7,a_pre,4,23.11,29,40,57,4
110,change,7,1,2,1,2,43,exp,CMC,expCMC,prod1,8,a_pre,4,23.11,29,40,57,4
110,take,7,1,2,1,2,43,exp,CMC,expCMC,prod1,11,a_pre,4,23.11,29,40,57,4
110,study,7,1,2,1,2,43,exp,CMC,expCMC,prod2,4,post1,4,23.11,29,40,57,4
113,eat,7,1,2,1,2,8,exp,CMC,expCMC,prod3,1,a_pre,5,15.47,13,81,94,5
113,harvest,7,1,2,1,2,8,exp,CMC,expCMC,prod1,2,post1,5,15.47,13,81,94,5
114,mount,7,1,2,1,2,9,exp,CMC,expCMC,prod2,3,post1,2,19.9,33,28,57,2
114,hear,7,1,2,1,2,9,exp,CMC,expCMC,prod2,5,post1,2,19.9,33,28,57,2
114,sing,7,1,2,1,2,9,exp,CMC,expCMC,prod2,6,post1,2,19.9,33,28,57,2
114,cut,7,1,2,1,2,9,exp,CMC,expCMC,prod2,7,post1,2,19.9,33,28,57,2
114,drink,7,1,2,1,2,9,exp,CMC,expCMC,prod2,12,post1,2,19.9,33,28,57,2
114,eat,7,1,2,1,2,9,exp,CMC,expCMC,prod3,1,post2,2,19.9,33,28,57,2
114,pour,7,1,2,1,2,9,exp,CMC,expCMC,prod3,10,post2,2,19.9,33,28,57,2
115,sing,7,1,2,1,2,34,exp,CMC,expCMC,prod2,6,post1,0,19.89,34,45,71,0
116,harvest,7,1,2,1,2,46,exp,CMC,expCMC,prod1,2,a_pre,7,32.16,39,53,70,9
116,lose,7,1,2,1,2,46,exp,CMC,expCMC,prod1,5,a_pre,7,32.16,39,53,70,9
116,put,7,1,2,1,2,46,exp,CMC,expCMC,prod1,6,a_pre,7,32.16,39,53,70,9
116,hang,7,1,2,1,2,46,exp,CMC,expCMC,prod1,10,a_pre,7,32.16,39,53,70,9
118,sing,7,1,2,1,2,72,exp,CMC,expCMC,prod2,6,a_pre,5,42.07,23,56,73,5
119,set,7,1,2,1,2,52,exp,CMC,expCMC,prod2,1,a_pre,7,38.84,38,39,78,8
119,select,7,1,2,1,2,52,exp,CMC,expCMC,prod2,2,a_pre,7,38.84,38,39,78,8
119,sing,7,1,2,1,2,52,exp,CMC,expCMC,prod2,6,a_pre,7,38.84,38,39,78,8
119,cut,7,1,2,1,2,52,exp,CMC,expCMC,prod2,7,a_pre,7,38.84,38,39,78,8
121,pump,7,1,2,1,2,44,exp,CMC,expCMC,prod3,6,a_pre,12,51.52,32,72,90,18
122,set,7,1,2,1,2,62,exp,CMC,expCMC,prod2,1,a_pre,8,43.96,40,79,90,11
122,select,7,1,2,1,2,62,exp,CMC,expCMC,prod2,2,a_pre,8,43.96,40,79,90,11
123,lose,7,1,2,1,2,0,exp,CMC,expCMC,prod1,5,post2,5,44.78,25,45,56,5
125,set,7,1,2,1,2,2,exp,CMC,expCMC,prod2,1,a_pre,5,22.27,10,47,69,5
1290,put,7,1,2,1,2,61,exp,CMC,expCMC,prod1,6,a_pre,4,23.95,41,39,74,6
58,pump,7,1,2,1,2,36,exp,FTF,expFTF,prod3,6,a_pre,11,53.5,44,55,71,15
1,eat,8,1,2,2,3,3,exp,FTF,expFTF,prod3,1,post1,6,45.25,40,41,74,6
1,take,8,1,2,2,3,3,exp,FTF,expFTF,prod1,11,post2,6,45.25,40,41,74,6
1,cook,8,1,2,2,3,3,exp,FTF,expFTF,prod1,12,post2,6,45.25,40,41,74,6
6,drink,8,1,2,2,3,46,exp,FTF,expFTF,prod2,12,post1,10,36.08,33,41,68,14
6,park,8,1,2,2,3,46,exp,FTF,expFTF,prod1,1,post2,10,36.08,33,41,68,14
6,lose,8,1,2,2,3,46,exp,FTF,expFTF,prod1,5,post2,10,36.08,33,41,68,14
6,change,8,1,2,2,3,46,exp,FTF,expFTF,prod1,8,post2,10,36.08,33,41,68,14
13,eat,8,1,2,2,3,3,exp,FTF,expFTF,prod3,1,a_pre,9,35.68,45,75,90,13
14,put,8,1,2,2,3,39,exp,FTF,expFTF,prod1,6,post1,6,23.13,33,70,91,5
14,take,8,1,2,2,3,39,exp,FTF,expFTF,prod1,11,post1,6,23.13,33,70,91,5
14,cook,8,1,2,2,3,39,exp,FTF,expFTF,prod1,12,post1,6,23.13,33,70,91,5
14,drink,8,1,2,2,3,39,exp,FTF,expFTF,prod2,12,post2,6,23.13,33,70,91,5
16,display,8,1,2,2,3,26,exp,FTF,expFTF,prod3,4,post2,8,64.82,42,71,92,9
19,harvest,8,1,2,2,3,40,exp,FTF,expFTF,prod1,2,post1,6,28.23,28,44,69,7
19,cook,8,1,2,2,3,40,exp,FTF,expFTF,prod1,12,post1,6,28.23,28,44,69,7
19,measure,8,1,2,2,3,40,exp,FTF,expFTF,prod3,9,post2,6,28.23,28,44,69,7
19,wipe,8,1,2,2,3,40,exp,FTF,expFTF,prod3,12,post2,6,28.23,28,44,69,7
20,park,8,1,2,2,3,18,exp,FTF,expFTF,prod1,1,post2,5,20.28,31,48,76,5
23,wash,8,1,2,2,3,36,exp,FTF,expFTF,prod3,5,post1,1,40.4,32,48,77,1
25,wash,8,1,2,2,3,27,exp,FTF,expFTF,prod3,5,post1,4,44.08,29,68,78,4
25,drink,8,1,2,2,3,27,exp,FTF,expFTF,prod2,12,post2,4,44.08,29,68,78,4
27,pump,8,1,2,2,3,34,exp,FTF,expFTF,prod3,6,post1,2,23.13,24,67,85,2
27,measure,8,1,2,2,3,34,exp,FTF,expFTF,prod3,9,post1,2,23.13,24,67,85,2
27,pour,8,1,2,2,3,34,exp,FTF,expFTF,prod3,10,post1,2,23.13,24,67,85,2
27,wipe,8,1,2,2,3,34,exp,FTF,expFTF,prod3,12,post1,2,23.13,24,67,85,2
57,eat,8,1,2,2,3,8,exp,FTF,expFTF,prod3,1,post1,0,66.9,16,54,81,0
57,pump,8,1,2,2,3,8,exp,FTF,expFTF,prod3,6,post1,0,66.9,16,54,81,0
57,measure,8,1,2,2,3,8,exp,FTF,expFTF,prod3,9,post1,0,66.9,16,54,81,0
57,wipe,8,1,2,2,3,8,exp,FTF,expFTF,prod3,12,post1,0,66.9,16,54,81,0
57,select,8,1,2,2,3,8,exp,FTF,expFTF,prod2,2,post2,0,66.9,16,54,81,0
57,hear,8,1,2,2,3,8,exp,FTF,expFTF,prod2,5,post2,0,66.9,16,54,81,0
57,cut,8,1,2,2,3,8,exp,FTF,expFTF,prod2,7,post2,0,66.9,16,54,81,0
57,vacuum,8,1,2,2,3,8,exp,FTF,expFTF,prod2,10,post2,0,66.9,16,54,81,0
57,scrub,8,1,2,2,3,8,exp,FTF,expFTF,prod2,11,post2,0,66.9,16,54,81,0
57,drink,8,1,2,2,3,8,exp,FTF,expFTF,prod2,12,post2,0,66.9,16,54,81,0
60,organize,8,1,2,2,3,70,exp,FTF,expFTF,prod3,3,a_pre,12,26.86,41,63,83,18
60,select,8,1,2,2,3,70,exp,FTF,expFTF,prod2,2,post2,12,26.86,41,63,83,18
60,mount,8,1,2,2,3,70,exp,FTF,expFTF,prod2,3,post2,12,26.86,41,63,83,18
61,boil,8,1,2,2,3,33,exp,FTF,expFTF,prod2,9,post1,10,67.75,33,77,88,15
101,eat,8,1,2,2,3,72,exp,CMC,expCMC,prod3,1,post2,11,42.42,29,62,78,16
102,select,8,1,2,2,3,51,exp,CMC,expCMC,prod2,2,post1,5,20.39,20,61,79,5
102,drink,8,1,2,2,3,51,exp,CMC,expCMC,prod2,12,post1,5,20.39,20,61,79,5
102,pour,8,1,2,2,3,51,exp,CMC,expCMC,prod3,10,post2,5,20.39,20,61,79,5
102,have,8,1,2,2,3,51,exp,CMC,expCMC,prod3,11,post2,5,20.39,20,61,79,5
102,wipe,8,1,2,2,3,51,exp,CMC,expCMC,prod3,12,post2,5,20.39,20,61,79,5
104,eat,8,1,2,2,3,30,exp,CMC,expCMC,prod3,1,post2,11,31.34,40,39,66,17
105,study,8,1,2,2,3,20,exp,CMC,expCMC,prod2,4,post2,5,24.2,17,28,52,5
105,boil,8,1,2,2,3,20,exp,CMC,expCMC,prod2,9,post2,5,24.2,17,28,52,5
107,cover,8,1,2,2,3,8,exp,CMC,expCMC,prod1,3,post1,6,43.6,11,51,74,6
108,pour,8,1,2,2,3,38,exp,CMC,expCMC,prod3,10,post2,7,28.1,37,55,84,8
108,have,8,1,2,2,3,38,exp,CMC,expCMC,prod3,11,post2,7,28.1,37,55,84,8
110,sing,8,1,2,2,3,43,exp,CMC,expCMC,prod2,6,post1,4,23.11,29,40,57,4
110,store,8,1,2,2,3,43,exp,CMC,expCMC,prod2,8,post1,4,23.11,29,40,57,4
110,display,8,1,2,2,3,43,exp,CMC,expCMC,prod3,4,post2,4,23.11,29,40,57,4
110,wash,8,1,2,2,3,43,exp,CMC,expCMC,prod3,5,post2,4,23.11,29,40,57,4
110,pump,8,1,2,2,3,43,exp,CMC,expCMC,prod3,6,post2,4,23.11,29,40,57,4
110,pour,8,1,2,2,3,43,exp,CMC,expCMC,prod3,10,post2,4,23.11,29,40,57,4
110,wipe,8,1,2,2,3,43,exp,CMC,expCMC,prod3,12,post2,4,23.11,29,40,57,4
111,eat,8,1,2,2,3,70,exp,CMC,expCMC,prod3,1,post1,6,37.43,36,42,63,6
111,pump,8,1,2,2,3,70,exp,CMC,expCMC,prod3,6,post1,6,37.43,36,42,63,6
111,hang,8,1,2,2,3,70,exp,CMC,expCMC,prod1,10,post2,6,37.43,36,42,63,6
112,select,8,1,2,2,3,54,exp,CMC,expCMC,prod2,2,post2,5,32.84,32,78,93,5
112,cut,8,1,2,2,3,54,exp,CMC,expCMC,prod2,7,post2,5,32.84,32,78,93,5
112,boil,8,1,2,2,3,54,exp,CMC,expCMC,prod2,9,post2,5,32.84,32,78,93,5
112,vacuum,8,1,2,2,3,54,exp,CMC,expCMC,prod2,10,post2,5,32.84,32,78,93,5
112,scrub,8,1,2,2,3,54,exp,CMC,expCMC,prod2,11,post2,5,32.84,32,78,93,5
112,drink,8,1,2,2,3,54,exp,CMC,expCMC,prod2,12,post2,5,32.84,32,78,93,5
113,put,8,1,2,2,3,8,exp,CMC,expCMC,prod1,6,post1,5,15.47,13,81,94,5
116,select,8,1,2,2,3,46,exp,CMC,expCMC,prod2,2,post1,7,32.16,39,53,70,9
116,pour,8,1,2,2,3,46,exp,CMC,expCMC,prod3,10,post2,7,32.16,39,53,70,9
117,eat,8,1,2,2,3,18,exp,CMC,expCMC,prod3,1,post1,6,59.14,39,30,57,6
118,park,8,1,2,2,3,72,exp,CMC,expCMC,prod1,1,post2,5,42.07,23,56,73,5
118,harvest,8,1,2,2,3,72,exp,CMC,expCMC,prod1,2,post2,5,42.07,23,56,73,5
119,have,8,1,2,2,3,52,exp,CMC,expCMC,prod3,11,post1,7,38.84,38,39,78,8
119,park,8,1,2,2,3,52,exp,CMC,expCMC,prod1,1,post2,7,38.84,38,39,78,8
120,display,8,1,2,2,3,64,exp,CMC,expCMC,prod3,4,post1,8,28.44,36,58,81,6
120,park,8,1,2,2,3,64,exp,CMC,expCMC,prod1,1,post2,8,28.44,36,58,81,6
121,measure,8,1,2,2,3,44,exp,CMC,expCMC,prod3,9,a_pre,12,51.52,32,72,90,18
121,have,8,1,2,2,3,44,exp,CMC,expCMC,prod3,11,a_pre,12,51.52,32,72,90,18
121,boil,8,1,2,2,3,44,exp,CMC,expCMC,prod2,9,post2,12,51.52,32,72,90,18
122,record,8,1,2,2,3,62,exp,CMC,expCMC,prod3,2,post1,8,43.96,40,79,90,11
122,take,8,1,2,2,3,62,exp,CMC,expCMC,prod1,11,post2,8,43.96,40,79,90,11
124,eat,8,1,2,2,3,18,exp,CMC,expCMC,prod3,1,post1,6,50.37,36,61,84,6
125,sing,8,1,2,2,3,2,exp,CMC,expCMC,prod2,6,a_pre,5,22.27,10,47,69,5
130,select,8,1,2,2,3,23,exp,CMC,expCMC,prod2,2,post1,3,48.12,35,44,67,3
130,drink,8,1,2,2,3,23,exp,CMC,expCMC,prod2,12,post1,3,48.12,35,44,67,3
131,record,8,1,2,2,3,58,exp,CMC,expCMC,prod3,2,post1,4,32.07,35,28,50,4
131,measure,8,1,2,2,3,58,exp,CMC,expCMC,prod3,9,post1,4,32.07,35,28,50,4
131,pour,8,1,2,2,3,58,exp,CMC,expCMC,prod3,10,post1,4,32.07,35,28,50,4
131,wipe,8,1,2,2,3,58,exp,CMC,expCMC,prod3,12,post1,4,32.07,35,28,50,4
131,store,8,1,2,2,3,58,exp,CMC,expCMC,prod2,8,post2,4,32.07,35,28,50,4
131,boil,8,1,2,2,3,58,exp,CMC,expCMC,prod2,9,post2,4,32.07,35,28,50,4
131,vacuum,8,1,2,2,3,58,exp,CMC,expCMC,prod2,10,post2,4,32.07,35,28,50,4
131,scrub,8,1,2,2,3,58,exp,CMC,expCMC,prod2,11,post2,4,32.07,35,28,50,4
280,eat,8,1,2,2,3,47,exp,FTF,expFTF,prod3,1,post2,5,51.18,34,52,78,5
1260,eat,8,1,2,2,3,78,exp,CMC,expCMC,prod3,1,a_pre,8,18.69,22,24,56,10
1270,select,8,1,2,2,3,56,exp,CMC,expCMC,prod2,2,post2,6,34.24,24,46,68,6
1270,cut,8,1,2,2,3,56,exp,CMC,expCMC,prod2,7,post2,6,34.24,24,46,68,6
1280,pump,8,1,2,2,3,12,exp,CMC,expCMC,prod3,6,post2,3,24.11,20,44,64,3
58,cut,8,1,2,2,3,36,exp,FTF,expFTF,prod2,7,post2,11,53.5,44,55,71,15
1,perform,9,1,2,2,3,3,exp,FTF,expFTF,prod3,7,post1,6,45.25,40,41,74,6
1,measure,9,1,2,2,3,3,exp,FTF,expFTF,prod3,9,post1,6,45.25,40,41,74,6
1,have,9,1,2,2,3,3,exp,FTF,expFTF,prod3,11,post1,6,45.25,40,41,74,6
2,take,9,1,2,2,3,24,exp,FTF,expFTF,prod1,11,a_pre,5,27.13,28,44,71,5
5,mount,9,1,2,2,3,19,exp,FTF,expFTF,prod2,3,post1,6,45.13,35,9,46,6
5,study,9,1,2,2,3,19,exp,FTF,expFTF,prod2,4,post1,6,45.13,35,9,46,6
5,store,9,1,2,2,3,19,exp,FTF,expFTF,prod2,8,post1,6,45.13,35,9,46,6
5,pump,9,1,2,2,3,19,exp,FTF,expFTF,prod3,6,post2,6,45.13,35,9,46,6
6,set,9,1,2,2,3,46,exp,FTF,expFTF,prod2,1,post1,10,36.08,33,41,68,14
6,mount,9,1,2,2,3,46,exp,FTF,expFTF,prod2,3,post1,10,36.08,33,41,68,14
6,study,9,1,2,2,3,46,exp,FTF,expFTF,prod2,4,post1,10,36.08,33,41,68,14
6,hear,9,1,2,2,3,46,exp,FTF,expFTF,prod2,5,post1,10,36.08,33,41,68,14
6,sing,9,1,2,2,3,46,exp,FTF,expFTF,prod2,6,post1,10,36.08,33,41,68,14
6,cut,9,1,2,2,3,46,exp,FTF,expFTF,prod2,7,post1,10,36.08,33,41,68,14
6,store,9,1,2,2,3,46,exp,FTF,expFTF,prod2,8,post1,10,36.08,33,41,68,14
6,boil,9,1,2,2,3,46,exp,FTF,expFTF,prod2,9,post1,10,36.08,33,41,68,14
6,vacuum,9,1,2,2,3,46,exp,FTF,expFTF,prod2,10,post1,10,36.08,33,41,68,14
6,scrub,9,1,2,2,3,46,exp,FTF,expFTF,prod2,11,post1,10,36.08,33,41,68,14
6,harvest,9,1,2,2,3,46,exp,FTF,expFTF,prod1,2,post2,10,36.08,33,41,68,14
6,put,9,1,2,2,3,46,exp,FTF,expFTF,prod1,6,post2,10,36.08,33,41,68,14
6,learn,9,1,2,2,3,46,exp,FTF,expFTF,prod1,7,post2,10,36.08,33,41,68,14
7,set,9,1,2,2,3,23,exp,FTF,expFTF,prod2,1,post1,7,43.22,34,29,55,7
7,mount,9,1,2,2,3,23,exp,FTF,expFTF,prod2,3,post1,7,43.22,34,29,55,7
7,hear,9,1,2,2,3,23,exp,FTF,expFTF,prod2,5,post1,7,43.22,34,29,55,7
7,boil,9,1,2,2,3,23,exp,FTF,expFTF,prod2,9,post1,7,43.22,34,29,55,7
7,drink,9,1,2,2,3,23,exp,FTF,expFTF,prod2,12,post1,7,43.22,34,29,55,7
7,lose,9,1,2,2,3,23,exp,FTF,expFTF,prod1,5,post2,7,43.22,34,29,55,7
7,learn,9,1,2,2,3,23,exp,FTF,expFTF,prod1,7,post2,7,43.22,34,29,55,7
8,cut,9,1,2,2,3,16,exp,FTF,expFTF,prod2,7,post1,4,20.5,23,70,92,4
10,cut,9,1,2,2,3,12,exp,FTF,expFTF,prod2,7,a_pre,6,49.28,30,58,79,6
11,display,9,1,2,2,3,17,exp,FTF,expFTF,prod3,4,post1,6,33.62,31,59,81,6
11,pump,9,1,2,2,3,17,exp,FTF,expFTF,prod3,6,post1,6,33.62,31,59,81,6
11,park,9,1,2,2,3,17,exp,FTF,expFTF,prod1,1,post2,6,33.62,31,59,81,6
11,harvest,9,1,2,2,3,17,exp,FTF,expFTF,prod1,2,post2,6,33.62,31,59,81,6
11,cover,9,1,2,2,3,17,exp,FTF,expFTF,prod1,3,post2,6,33.62,31,59,81,6
11,shave,9,1,2,2,3,17,exp,FTF,expFTF,prod1,4,post2,6,33.62,31,59,81,6
11,put,9,1,2,2,3,17,exp,FTF,expFTF,prod1,6,post2,6,33.62,31,59,81,6
11,hang,9,1,2,2,3,17,exp,FTF,expFTF,prod1,10,post2,6,33.62,31,59,81,6
12,shave,9,1,2,2,3,10,exp,FTF,expFTF,prod1,4,post1,5,42.45,35,60,84,5
12,put,9,1,2,2,3,10,exp,FTF,expFTF,prod1,6,post1,5,42.45,35,60,84,5
13,hang,9,1,2,2,3,3,exp,FTF,expFTF,prod1,10,post1,9,35.68,45,75,90,13
13,study,9,1,2,2,3,3,exp,FTF,expFTF,prod2,4,post2,9,35.68,45,75,90,13
13,hear,9,1,2,2,3,3,exp,FTF,expFTF,prod2,5,post2,9,35.68,45,75,90,13
13,drink,9,1,2,2,3,3,exp,FTF,expFTF,prod2,12,post2,9,35.68,45,75,90,13
14,learn,9,1,2,2,3,39,exp,FTF,expFTF,prod1,7,post1,6,23.13,33,70,91,5
14,change,9,1,2,2,3,39,exp,FTF,expFTF,prod1,8,post1,6,23.13,33,70,91,5
14,receive,9,1,2,2,3,39,exp,FTF,expFTF,prod1,9,post1,6,23.13,33,70,91,5
14,hear,9,1,2,2,3,39,exp,FTF,expFTF,prod2,5,post2,6,23.13,33,70,91,5
14,store,9,1,2,2,3,39,exp,FTF,expFTF,prod2,8,post2,6,23.13,33,70,91,5
14,boil,9,1,2,2,3,39,exp,FTF,expFTF,prod2,9,post2,6,23.13,33,70,91,5
14,scrub,9,1,2,2,3,39,exp,FTF,expFTF,prod2,11,post2,6,23.13,33,70,91,5
16,set,9,1,2,2,3,26,exp,FTF,expFTF,prod2,1,post1,8,64.82,42,71,92,9
16,mount,9,1,2,2,3,26,exp,FTF,expFTF,prod2,3,post1,8,64.82,42,71,92,9
16,sing,9,1,2,2,3,26,exp,FTF,expFTF,prod2,6,post1,8,64.82,42,71,92,9
16,cut,9,1,2,2,3,26,exp,FTF,expFTF,prod2,7,post1,8,64.82,42,71,92,9
16,boil,9,1,2,2,3,26,exp,FTF,expFTF,prod2,9,post1,8,64.82,42,71,92,9
18,stack,9,1,2,2,3,16,exp,FTF,expFTF,prod3,8,post1,5,41.66,33,47,74,6
18,have,9,1,2,2,3,16,exp,FTF,expFTF,prod3,11,post1,5,41.66,33,47,74,6
19,drink,9,1,2,2,3,40,exp,FTF,expFTF,prod2,12,a_pre,6,28.23,28,44,69,7
19,park,9,1,2,2,3,40,exp,FTF,expFTF,prod1,1,post1,6,28.23,28,44,69,7
19,cover,9,1,2,2,3,40,exp,FTF,expFTF,prod1,3,post1,6,28.23,28,44,69,7
19,put,9,1,2,2,3,40,exp,FTF,expFTF,prod1,6,post1,6,28.23,28,44,69,7
19,change,9,1,2,2,3,40,exp,FTF,expFTF,prod1,8,post1,6,28.23,28,44,69,7
19,receive,9,1,2,2,3,40,exp,FTF,expFTF,prod1,9,post1,6,28.23,28,44,69,7
19,hang,9,1,2,2,3,40,exp,FTF,expFTF,prod1,10,post1,6,28.23,28,44,69,7
19,eat,9,1,2,2,3,40,exp,FTF,expFTF,prod3,1,post2,6,28.23,28,44,69,7
19,display,9,1,2,2,3,40,exp,FTF,expFTF,prod3,4,post2,6,28.23,28,44,69,7
19,wash,9,1,2,2,3,40,exp,FTF,expFTF,prod3,5,post2,6,28.23,28,44,69,7
19,pump,9,1,2,2,3,40,exp,FTF,expFTF,prod3,6,post2,6,28.23,28,44,69,7
19,stack,9,1,2,2,3,40,exp,FTF,expFTF,prod3,8,post2,6,28.23,28,44,69,7
19,pour,9,1,2,2,3,40,exp,FTF,expFTF,prod3,10,post2,6,28.23,28,44,69,7
19,have,9,1,2,2,3,40,exp,FTF,expFTF,prod3,11,post2,6,28.23,28,44,69,7
20,change,9,1,2,2,3,18,exp,FTF,expFTF,prod1,8,post2,5,20.28,31,48,76,5
21,stack,9,1,2,2,3,12,exp,FTF,expFTF,prod3,8,post1,6,28.11,23,17,41,6
